$k_{\rm{s}}$,$k_{\rm{c}}$,$h_{\rm{b}}$,$r_{\rm{b}}$,$l_{\rm{c}}$,$A$,$\omega$,$e_{\rm{v}}$
-8.457039e-01,-1.072141e+00,-6.743992e-02,1.760971e+00,1.742277e+00,-2.307408e+01,-3.399720e+00,-3.622593e+00
-3.149277e-01,-4.605670e-01,-6.551288e-01,1.225396e+00,1.312767e+00,-2.341515e+01,-3.058734e+00,-3.478496e+00
-1.338148e+00,-8.069879e-01,-3.314358e-01,1.610797e+00,7.476522e-02,-2.362036e+01,-3.677391e+00,-4.008626e+00
-1.454994e+00,-6.378634e-01,-7.871287e-01,1.841084e+00,1.242352e+00,-2.363440e+01,-2.759138e+00,-4.114110e+00
-4.471088e-01,-1.298766e+00,-4.637226e-01,1.448241e+00,4.891448e-01,-2.333961e+01,-3.359239e+00,-3.583950e+00
-9.781904e-01,-3.746889e-01,-1.090511e+00,1.538139e+00,5.749046e-01,-2.318069e+01,-2.974280e+00,-3.517138e+00
-1.985922e+00,-1.033609e+00,-1.184176e-01,1.172574e+00,1.812968e+00,-2.385483e+01,-3.574382e+00,-3.985013e+00
-1.636456e+00,-5.230437e-01,-6.159540e-01,1.030485e+00,1.527777e+00,-2.350733e+01,-3.189414e+00,-3.397218e+00
-6.440584e-01,-8.694653e-01,-9.398063e-01,1.633354e+00,7.663275e-01,-2.345885e+01,-3.558070e+00,-3.804275e+00
-1.757520e-01,-7.862002e-01,-2.706492e-01,1.349120e+00,1.649541e-01,-2.305382e+01,-2.904295e+00,-4.300712e+00
-1.167753e+00,-1.134603e+00,-1.243188e+00,1.987080e+00,1.410282e+00,-2.397391e+01,-3.272951e+00,-3.705820e+00
-1.227099e+00,-7.576180e-01,-4.182583e-01,1.203234e+00,7.306606e-01,-2.346893e+01,-3.492840e+00,-4.247171e+00
-2.350600e-01,-1.167057e+00,-7.500130e-01,1.569970e+00,1.969708e+00,-2.354927e+01,-3.126145e+00,-3.717003e+00
-7.039177e-01,-4.885765e-01,-1.537058e-01,1.416338e+00,1.086588e+00,-2.395382e+01,-3.207370e+00,-3.384080e+00
-1.696231e+00,-8.999387e-01,-1.137803e+00,1.810482e+00,3.324122e-01,-2.300285e+01,-2.840675e+00,-3.851962e+00
-1.924676e+00,-4.028004e-01,-9.026811e-01,1.893001e+00,8.210156e-03,-2.335761e+01,-3.424824e+00,-3.529784e+00
-9.168754e-01,-1.001664e+00,-5.704992e-01,1.255693e+00,1.254522e+00,-2.368401e+01,-2.822776e+00,-3.936848e+00
-3.853654e-01,-6.718239e-01,-1.290471e+00,1.726708e+00,1.684513e+00,-2.384245e+01,-3.639584e+00,-4.168148e+00
-1.393196e+00,-1.268762e+00,-3.059465e-01,1.124621e+00,9.220950e-01,-2.313766e+01,-3.037537e+00,-3.573248e+00
-1.274447e+00,-4.260532e-01,-1.178542e+00,1.331716e+00,1.754509e+00,-2.312320e+01,-3.338416e+00,-3.428763e+00
-2.511890e-01,-8.374161e-01,-1.942858e-01,1.941497e+00,5.081356e-01,-2.391841e+01,-2.721720e+00,-4.023572e+00
-7.825162e-01,-6.950805e-01,-8.720612e-01,1.040915e+00,4.218946e-01,-2.357685e+01,-3.615705e+00,-4.081425e+00
-1.806110e+00,-1.104518e+00,-5.401483e-01,1.685909e+00,1.184374e+00,-2.340325e+01,-2.999010e+00,-3.674269e+00
-1.565775e+00,-6.093619e-01,-2.142799e-02,1.517453e+00,1.469511e+00,-2.323458e+01,-3.516721e+00,-4.207445e+00
-5.892538e-01,-1.206300e+00,-1.005794e+00,1.131247e+00,2.305251e-01,-2.378361e+01,-3.164675e+00,-3.739533e+00
-1.202126e-01,-3.403242e-01,-3.672903e-01,1.855072e+00,8.323949e-01,-2.368816e+01,-3.293784e+00,-3.361550e+00
-1.096825e+00,-9.391860e-01,-6.993132e-01,1.496267e+00,1.586510e+00,-2.326850e+01,-2.941737e+00,-3.891688e+00
-1.089186e+00,-5.655410e-01,-1.072458e+00,1.103149e+00,1.096617e-01,-2.338251e+01,-3.216777e+00,-4.039486e+00
-6.584434e-02,-1.218631e+00,-9.578853e-02,1.748190e+00,1.371591e+00,-2.358391e+01,-2.835434e+00,-3.446540e+00
-5.967442e-01,-3.297017e-01,-8.103729e-01,1.269376e+00,1.692214e+00,-2.392888e+01,-3.501988e+00,-3.654539e+00
-1.620300e+00,-9.808106e-01,-4.811206e-01,1.879325e+00,9.454144e-01,-2.309909e+01,-3.120645e+00,-4.059651e+00
-1.750982e+00,-4.781795e-01,-2.481689e-01,1.792898e+00,6.445973e-01,-2.325946e+01,-3.661458e+00,-3.760788e+00
-7.746519e-01,-8.167877e-01,-1.225026e+00,1.433926e+00,1.899262e+00,-2.371480e+01,-3.011559e+00,-4.230624e+00
-3.059159e-01,-7.139989e-01,-6.335011e-01,1.579732e+00,1.031775e+00,-2.380587e+01,-3.446896e+00,-3.874369e+00
-1.282704e+00,-1.054590e+00,-9.629412e-01,1.193481e+00,2.932158e-01,-2.322990e+01,-2.796996e+00,-3.342248e+00
-1.416839e+00,-3.921789e-01,-5.218546e-01,1.478691e+00,1.399309e+00,-2.302511e+01,-3.620947e+00,-3.736793e+00
-4.247153e-01,-1.043288e+00,-8.509483e-01,1.872637e+00,1.447062e-01,-2.394914e+01,-2.989602e+00,-4.268885e+00
-8.931458e-01,-6.280021e-01,-2.178421e-01,1.141017e+00,7.934430e-01,-2.354021e+01,-3.343917e+00,-3.836108e+00
-1.885421e+00,-1.281093e+00,-1.194352e+00,1.507676e+00,1.531941e+00,-2.349555e+01,-2.712572e+00,-3.366242e+00
-1.734884e+00,-7.765374e-01,-6.784181e-01,1.664415e+00,1.871822e+00,-2.314810e+01,-3.319762e+00,-3.954228e+00
-7.272735e-01,-1.117128e+00,-3.488186e-01,1.062404e+00,6.098315e-01,-2.381832e+01,-2.919864e+00,-3.549025e+00
-1.960687e-01,-5.407019e-01,-1.021822e+00,1.955157e+00,4.454583e-01,-2.366328e+01,-3.542501e+00,-3.552053e+00
-1.204075e+00,-8.793113e-01,-4.480627e-02,1.318047e+00,1.192320e+00,-2.336468e+01,-3.142603e+00,-4.144909e+00
-1.144237e+00,-5.102250e-01,-8.843375e-01,1.601042e+00,8.876869e-01,-2.385940e+01,-2.856603e+00,-3.604229e+00
-1.362834e-01,-9.137745e-01,-5.685142e-01,1.235158e+00,1.625201e+00,-2.315855e+01,-3.254555e+00,-4.136312e+00
-6.679144e-01,-7.440874e-01,-1.150791e+00,1.778562e+00,1.305073e+00,-2.331310e+01,-3.078960e+00,-3.968671e+00
-1.675593e+00,-1.145713e+00,-1.813549e-01,1.385277e+00,5.143871e-02,-2.364331e+01,-3.476913e+00,-3.498813e+00
-1.947144e+00,-6.580036e-01,-3.954678e-01,1.286155e+00,3.522024e-01,-2.399814e+01,-3.053218e+00,-3.821166e+00
-9.549524e-01,-1.247128e+00,-7.118177e-01,1.924558e+00,1.098079e+00,-2.304323e+01,-3.686524e+00,-3.415971e+00
-4.859746e-01,-4.241288e-01,-8.308352e-03,1.093068e+00,1.965086e+00,-2.345167e+01,-2.775837e+00,-3.685114e+00
-1.478136e+00,-1.015179e+00,-9.782712e-01,1.696257e+00,7.040641e-01,-2.352819e+01,-3.409142e+00,-4.277961e+00
-1.345913e+00,-6.816259e-01,-1.406205e-01,1.973413e+00,1.597971e+00,-2.373243e+01,-2.952193e+00,-3.922538e+00
-3.691783e-01,-1.083251e+00,-1.110216e+00,1.362781e+00,8.521545e-01,-2.330895e+01,-3.600146e+00,-3.329598e+00
-8.383389e-01,-4.477473e-01,-4.464610e-01,1.654841e+00,2.038980e-01,-2.321739e+01,-2.737279e+00,-3.771486e+00
-1.814738e+00,-8.512980e-01,-7.624426e-01,1.008988e+00,1.464859e+00,-2.376248e+01,-3.385233e+00,-4.176590e+00
-1.555069e+00,-3.616060e-01,-1.262795e+00,1.162797e+00,1.125031e+00,-2.359387e+01,-2.895163e+00,-3.643360e+00
-5.315979e-01,-9.526560e-01,-2.929904e-01,1.547908e+00,3.874560e-01,-2.342409e+01,-3.278466e+00,-4.113187e+00
-1.503769e-04,-5.954646e-01,-9.150216e-01,1.465808e+00,5.513337e-01,-2.307864e+01,-3.179992e+00,-3.991796e+00
-1.023530e+00,-1.184591e+00,-5.988308e-01,1.823511e+00,1.805029e+00,-2.387778e+01,-3.563296e+00,-3.459682e+00
-1.030711e+00,-5.966221e-01,-9.376769e-02,1.192682e+00,1.061141e+00,-2.331105e+01,-3.030057e+00,-3.699325e+00
-7.132234e-03,-1.187672e+00,-1.075749e+00,1.581009e+00,2.991428e-01,-2.373132e+01,-3.646761e+00,-4.292207e+00
-5.382765e-01,-3.607542e-01,-4.777497e-01,1.436547e+00,6.347773e-01,-2.376377e+01,-2.815664e+00,-3.810830e+00
-1.561580e+00,-9.498802e-01,-8.124733e-01,1.789783e+00,1.881631e+00,-2.321511e+01,-3.432368e+00,-3.405662e+00
-1.817507e+00,-4.466102e-01,-1.228011e+00,1.882069e+00,1.713629e+00,-2.342248e+01,-2.848029e+00,-3.978023e+00
-8.409396e-01,-8.482350e-01,-2.464551e-01,1.266138e+00,9.590185e-01,-2.359644e+01,-3.200083e+00,-3.508122e+00
-3.724483e-01,-6.824582e-01,-9.647345e-01,1.747514e+00,1.077629e-01,-2.387503e+01,-3.133375e+00,-3.591001e+00
-1.348984e+00,-1.086008e+00,-6.304373e-01,1.104304e+00,1.346253e+00,-2.308043e+01,-3.485429e+00,-4.123065e+00
-1.483363e+00,-4.232316e-01,-8.530486e-01,1.319334e+00,4.591845e-01,-2.315676e+01,-2.934498e+00,-4.017642e+00
-4.910033e-01,-1.012357e+00,-5.184838e-01,1.954368e+00,1.213856e+00,-2.386215e+01,-3.301200e+00,-3.485486e+00
-9.596779e-01,-6.590834e-01,-1.197644e+00,1.059295e+00,1.846362e+00,-2.364074e+01,-3.157315e+00,-3.613638e+00
-1.951702e+00,-1.250134e+00,-2.158212e-01,1.667042e+00,6.078106e-01,-2.331471e+01,-3.524018e+00,-4.083446e+00
-1.676408e+00,-7.449964e-01,-3.457549e-01,1.504444e+00,7.992479e-01,-2.304551e+01,-3.006115e+00,-3.800209e+00
-6.685619e-01,-1.148546e+00,-6.802113e-01,1.143767e+00,1.561185e+00,-2.399685e+01,-3.608171e+00,-4.205347e+00
-1.376005e-01,-5.091323e-01,-4.309245e-02,1.873801e+00,1.381801e+00,-2.352930e+01,-2.729190e+00,-3.897691e+00
-1.145356e+00,-9.107588e-01,-1.024806e+00,1.478025e+00,1.350083e-01,-2.344957e+01,-3.331246e+00,-3.304778e+00
-1.210525e+00,-5.415218e-01,-5.664853e-01,1.698879e+00,1.939626e+00,-2.394649e+01,-3.668082e+00,-3.884583e+00
-2.028083e-01,-8.821114e-01,-8.876370e-01,1.089952e+00,7.020433e-01,-2.302677e+01,-3.067988e+00,-3.352435e+00
-7.341943e-01,-7.754129e-01,-1.779759e-01,1.923760e+00,3.659286e-01,-2.349383e+01,-3.390532e+00,-3.746698e+00
-1.742125e+00,-1.114022e+00,-1.152899e+00,1.287432e+00,1.119616e+00,-2.354292e+01,-2.790437e+00,-4.216499e+00
-1.888432e+00,-6.271950e-01,-7.147890e-01,1.384600e+00,1.287564e+00,-2.381950e+01,-3.241895e+00,-3.667645e+00
-8.964771e-01,-1.278303e+00,-3.937671e-01,1.779717e+00,4.174082e-02,-2.314596e+01,-2.873247e+00,-4.072775e+00
-4.272548e-01,-3.932917e-01,-9.800514e-01,1.237901e+00,8.934919e-01,-2.336688e+01,-3.464117e+00,-4.030257e+00
-1.419668e+00,-1.046382e+00,-5.257581e-03,1.597805e+00,1.654445e+00,-2.366203e+01,-3.095469e+00,-3.437352e+00
-1.287201e+00,-7.129511e-01,-1.112324e+00,1.820401e+00,5.415138e-01,-2.358516e+01,-3.263882e+00,-3.581898e+00
-3.107023e-01,-1.051560e+00,-1.372416e-01,1.468436e+00,1.787398e+00,-2.338031e+01,-2.913789e+00,-4.174772e+00
-7.796197e-01,-4.790439e-01,-7.657421e-01,1.549194e+00,1.154397e+00,-2.310123e+01,-3.548633e+00,-3.928259e+00
-1.756270e+00,-8.196352e-01,-4.444320e-01,1.162008e+00,3.933831e-01,-2.392769e+01,-3.198540e+00,-3.523099e+00
-1.621357e+00,-3.307691e-01,-2.899398e-01,1.010152e+00,2.019992e-01,-2.371209e+01,-3.583561e+00,-3.861077e+00
-5.981223e-01,-9.838591e-01,-1.264575e+00,1.654174e+00,1.439521e+00,-2.326118e+01,-2.964912e+00,-3.391184e+00
-6.643089e-02,-5.646563e-01,-5.971300e-01,1.359549e+00,1.619385e+00,-2.322824e+01,-3.368543e+00,-3.707949e+00
-1.090062e+00,-1.215766e+00,-9.179930e-01,1.976162e+00,8.657587e-01,-2.380851e+01,-2.749893e+00,-4.240006e+00
-1.097950e+00,-3.430958e-01,-1.210779e+00,1.611471e+00,1.342119e+00,-2.392057e+01,-3.416311e+00,-4.154036e+00
-1.215353e-01,-9.400345e-01,-2.433586e-01,1.224240e+00,8.067708e-02,-2.312203e+01,-2.768366e+00,-3.559177e+00
-5.899033e-01,-6.062846e-01,-8.248957e-01,1.758229e+00,9.792960e-01,-2.340448e+01,-3.694060e+00,-3.539960e+00
-1.566592e+00,-1.205147e+00,-5.060043e-01,1.406097e+00,1.724631e+00,-2.357463e+01,-3.046114e+00,-3.947043e+00
-1.810662e+00,-6.923188e-01,-7.081821e-02,1.297210e+00,1.931695e+00,-2.378194e+01,-3.469618e+00,-3.374873e+00
-7.872359e-01,-1.103682e+00,-1.037713e+00,1.913992e+00,6.784953e-01,-2.323722e+01,-3.086322e+00,-3.842720e+00
-2.562159e-01,-4.291195e-01,-3.334641e-01,1.072385e+00,2.642475e-01,-2.326580e+01,-3.247137e+00,-4.260315e+00
-1.279672e+00,-8.385575e-01,-6.518299e-01,1.716452e+00,1.002318e+00,-2.368989e+01,-2.863840e+00,-3.730120e+00
-1.396274e+00,-6.688224e-01,-4.654240e-01,1.985918e+00,1.786956e-01,-2.354754e+01,-3.570705e+00,-3.335635e+00
-3.886413e-01,-1.267685e+00,-7.841567e-01,1.349788e+00,1.431834e+00,-2.347163e+01,-3.172760e+00,-3.865738e+00
-9.194780e-01,-4.056193e-01,-1.214689e-01,1.636584e+00,1.502332e+00,-2.300021e+01,-3.285756e+00,-4.237297e+00
-1.927447e+00,-1.002557e+00,-1.088730e+00,1.027734e+00,7.643220e-01,-2.395549e+01,-2.887811e+00,-3.769358e+00
-1.702736e+00,-4.915964e-01,-9.365074e-01,1.175682e+00,5.806944e-01,-2.368623e+01,-3.377690e+00,-4.052527e+00
-7.105907e-01,-9.010347e-01,-6.179824e-01,1.535509e+00,1.842197e+00,-2.335638e+01,-2.744393e+00,-3.645413e+00
-2.420398e-01,-7.547815e-01,-1.241081e+00,1.446956e+00,1.224828e+00,-2.313883e+01,-3.592968e+00,-3.453724e+00
-1.234278e+00,-1.166143e+00,-2.740274e-01,1.841875e+00,4.794316e-01,-2.384029e+01,-2.959671e+00,-4.048552e+00
-1.168631e+00,-7.893094e-01,-7.482204e-01,1.121879e+00,1.659068e+00,-2.333703e+01,-2.806243e+00,-3.468198e+00
-1.763403e-01,-1.135731e+00,-4.213215e-01,1.729947e+00,9.200894e-01,-2.363599e+01,-3.437594e+00,-3.998309e+00
-6.454422e-01,-5.202393e-01,-1.134819e+00,1.256367e+00,2.195163e-02,-2.385306e+01,-3.020925e+00,-4.104732e+00
-1.637520e+00,-8.686421e-01,-1.554190e-01,1.891844e+00,1.276074e+00,-2.318345e+01,-3.652277e+00,-3.636785e+00
-1.991208e+00,-3.715973e-01,-5.738706e-01,1.811278e+00,1.069064e+00,-2.345998e+01,-3.111517e+00,-4.185586e+00
-9.831561e-01,-1.032501e+00,-9.005802e-01,1.415059e+00,3.226990e-01,-2.350525e+01,-3.511423e+00,-3.778465e+00
-4.518896e-01,-6.406494e-01,-3.079680e-01,1.567350e+00,7.364503e-01,-2.397617e+01,-2.825942e+00,-3.320662e+00
-1.459484e+00,-1.299570e+00,-1.287179e+00,1.206352e+00,1.998937e+00,-2.305251e+01,-3.225848e+00,-3.915498e+00
-1.340979e+00,-4.577162e-01,-1.959990e-01,1.499497e+00,8.225597e-01,-2.319444e+01,-3.152089e+00,-4.270982e+00
-3.174693e-01,-8.061193e-01,-1.175558e+00,1.852321e+00,1.568864e+00,-2.377078e+01,-3.533440e+00,-3.676117e+00
-8.490408e-01,-7.267721e-01,-5.432113e-01,1.130085e+00,1.498863e+00,-2.374170e+01,-2.928982e+00,-3.423011e+00
-1.872397e+00,-1.073193e+00,-8.702687e-01,1.518122e+00,2.364369e-01,-2.328697e+01,-3.310333e+00,-3.830102e+00
-1.507307e+00,-5.781871e-01,-1.002502e+00,1.684625e+00,4.200111e-01,-2.307131e+01,-2.703197e+00,-3.492299e+00
-5.305339e-01,-1.237109e+00,-2.344955e-02,1.041705e+00,1.159051e+00,-2.390170e+01,-3.353103e+00,-3.960155e+00
-6.173743e-02,-3.091208e-01,-6.972123e-01,1.944605e+00,1.775939e+00,-2.361877e+01,-2.980351e+00,-4.142887e+00
-1.038113e+00,-9.700232e-01,-3.706617e-01,1.329086e+00,5.217550e-01,-2.341773e+01,-3.630257e+00,-3.612684e+00
-1.053950e+00,-4.393635e-01,-6.882842e-01,1.850151e+00,7.305971e-02,-2.303532e+01,-3.454822e+00,-3.642157e+00
-4.590591e-02,-8.409592e-01,-3.592812e-01,1.485552e+00,1.318457e+00,-2.399069e+01,-3.101799e+00,-4.110104e+00
-5.151278e-01,-7.054515e-01,-1.032246e+00,1.528102e+00,1.748325e+00,-2.352020e+01,-3.231716e+00,-3.989033e+00
-1.522715e+00,-1.109032e+00,-5.471142e-02,1.136217e+00,9.868230e-01,-2.344426e+01,-2.878694e+00,-3.458922e+00
-1.856858e+00,-6.038636e-01,-5.119494e-01,1.036119e+00,6.704497e-01,-2.316622e+01,-3.400464e+00,-3.925752e+00
-8.645749e-01,-1.194945e+00,-8.405249e-01,1.675075e+00,1.908459e+00,-2.386759e+01,-2.784745e+00,-3.330918e+00
-3.331881e-01,-3.377651e-01,-2.073796e-01,1.342486e+00,1.025462e+00,-2.365106e+01,-3.677616e+00,-3.772118e+00
-1.325258e+00,-9.268601e-01,-1.184486e+00,1.946343e+00,2.723229e-01,-2.332124e+01,-3.061897e+00,-4.179240e+00
-1.444073e+00,-7.679893e-01,-2.580743e-01,1.723877e+00,1.408690e+00,-2.343181e+01,-3.362883e+00,-3.823755e+00
-4.673072e-01,-1.171570e+00,-1.235450e+00,1.111837e+00,1.706193e-01,-2.360200e+01,-2.759858e+00,-3.416664e+00
-9.989990e-01,-5.018870e-01,-6.439633e-01,1.905728e+00,7.723665e-01,-2.388546e+01,-3.577567e+00,-3.686371e+00
-1.975367e+00,-9.034815e-01,-9.728076e-01,1.258597e+00,1.525566e+00,-2.308684e+01,-2.974543e+00,-4.281237e+00
-1.653229e+00,-4.002421e-01,-1.062592e+00,1.413382e+00,1.818504e+00,-2.330098e+01,-3.554877e+00,-3.603407e+00
-6.297269e-01,-9.893373e-01,-8.532631e-02,1.797818e+00,5.731684e-01,-2.372504e+01,-3.189158e+00,-4.133611e+00
-1.608104e-01,-6.663263e-01,-7.999498e-01,1.215841e+00,4.870499e-01,-2.375455e+01,-3.269300e+00,-3.965526e+00
-1.184159e+00,-1.257406e+00,-4.712152e-01,1.572997e+00,1.248491e+00,-2.320992e+01,-2.903582e+00,-3.497671e+00
-1.249876e+00,-6.343259e-01,-1.272660e+00,1.351953e+00,9.281264e-01,-2.370666e+01,-3.127347e+00,-3.956319e+00
-2.264429e-01,-1.285466e+00,-3.034536e-01,1.999866e+00,1.682310e+00,-2.325172e+01,-3.495026e+00,-3.549236e+00
-6.949348e-01,-3.701690e-01,-9.254445e-01,1.017756e+00,1.252922e+00,-2.322171e+01,-2.842396e+00,-3.553806e+00
-1.718398e+00,-1.023229e+00,-6.087365e-01,1.630448e+00,1.388298e-02,-2.379820e+01,-3.210075e+00,-4.148664e+00
-1.911673e+00,-5.343933e-01,-1.307147e-01,1.541092e+00,3.303097e-01,-2.359132e+01,-2.821048e+00,-3.736467e+00
-9.352505e-01,-8.749539e-01,-1.099793e+00,1.185237e+00,1.092735e+00,-2.339050e+01,-3.422127e+00,-4.266662e+00
-4.041064e-01,-7.985320e-01,-4.359978e-01,1.828479e+00,1.975237e+00,-2.310654e+01,-3.036328e+00,-3.832466e+00
-1.380803e+00,-1.137171e+00,-7.525772e-01,1.445215e+00,7.289319e-01,-2.393679e+01,-3.637406e+00,-3.364618e+00
-1.264022e+00,-3.076461e-01,-4.053739e-01,1.230315e+00,1.592565e+00,-2.382579e+01,-2.719046e+00,-3.759103e+00
-2.718681e-01,-9.607062e-01,-7.222402e-01,1.621510e+00,8.300791e-01,-2.315603e+01,-3.336726e+00,-4.227042e+00
-8.028289e-01,-5.717885e-01,-1.877119e-02,1.392210e+00,2.288272e-01,-2.337207e+01,-2.996793e+00,-3.872085e+00
-1.795074e+00,-1.222927e+00,-9.881369e-01,1.756004e+00,1.475193e+00,-2.367125e+01,-3.614473e+00,-3.341981e+00
-1.582067e+00,-7.360698e-01,-8.744718e-01,1.915672e+00,1.182202e+00,-2.394094e+01,-3.166883e+00,-4.043180e+00
-5.744264e-01,-1.074709e+00,-5.580513e-01,1.310666e+00,4.280788e-01,-2.301743e+01,-3.517961e+00,-3.448352e+00
-1.057517e-01,-4.719168e-01,-1.140368e+00,1.706959e+00,5.137171e-01,-2.348742e+01,-2.944404e+00,-3.654689e+00
-1.113728e+00,-8.124762e-01,-1.714488e-01,1.066740e+00,1.752695e+00,-2.353248e+01,-3.295481e+00,-4.061803e+00
-1.074221e+00,-6.839482e-01,-6.257416e-01,1.454975e+00,2.911364e-01,-2.367580e+01,-2.832241e+00,-4.211127e+00
-8.227384e-02,-1.095341e+00,-9.503473e-01,1.818724e+00,1.037929e+00,-2.334997e+01,-3.216522e+00,-3.741327e+00
-6.135398e-01,-4.529935e-01,-2.811499e-01,1.167655e+00,1.904813e+00,-2.312949e+01,-3.116994e+00,-3.361711e+00
-1.605945e+00,-8.624015e-01,-1.253016e+00,1.558683e+00,6.428765e-01,-2.383474e+01,-3.501275e+00,-3.893860e+00
-1.771798e+00,-3.514717e-01,-7.773008e-01,1.644132e+00,9.514384e-01,-2.355675e+01,-3.015202e+00,-3.427097e+00
-7.640894e-01,-9.483785e-01,-4.532219e-01,1.004081e+00,1.689989e+00,-2.347681e+01,-3.662179e+00,-4.020002e+00
-2.949874e-01,-5.824063e-01,-1.079970e+00,1.978393e+00,1.369984e+00,-2.301028e+01,-2.800182e+00,-4.079121e+00
-1.302910e+00,-1.181300e+00,-1.086301e-01,1.373433e+00,1.153118e-01,-2.396177e+01,-3.447159e+00,-3.673991e+00
-1.435076e+00,-5.154710e-01,-1.049648e+00,1.080402e+00,1.190125e+00,-2.379103e+01,-2.990346e+00,-3.529445e+00
-4.118486e-01,-9.248783e-01,-7.794091e-02,1.693292e+00,4.516347e-01,-2.324253e+01,-3.624628e+00,-3.934606e+00
-8.806457e-01,-7.464094e-01,-6.656701e-01,1.289170e+00,6.153899e-01,-2.327599e+01,-2.712798e+00,-4.164517e+00
-1.904269e+00,-1.157803e+00,-3.412231e-01,1.937159e+00,1.870001e+00,-2.369605e+01,-3.347079e+00,-3.571643e+00
-1.726404e+00,-6.449446e-01,-2.305199e-01,1.765772e+00,1.538004e+00,-2.391026e+01,-2.919631e+00,-4.249282e+00
-7.499134e-01,-1.243838e+00,-1.202018e+00,1.382431e+00,7.911497e-01,-2.311550e+01,-3.316607e+00,-3.717225e+00
-2.183421e-01,-4.139937e-01,-4.938020e-01,1.603936e+00,1.430157e-01,-2.339502e+01,-3.141851e+00,-3.385812e+00
-1.194985e+00,-1.010902e+00,-8.180400e-01,1.247882e+00,1.405014e+00,-2.356920e+01,-3.538828e+00,-3.855705e+00
-1.129768e+00,-3.800991e-01,-3.121619e-02,1.967824e+00,7.096301e-01,-2.306612e+01,-3.256764e+00,-3.396385e+00
-1.531936e-01,-1.040971e+00,-1.016334e+00,1.321013e+00,1.963257e+00,-2.389249e+01,-2.857842e+00,-3.801554e+00
-6.842140e-01,-6.168892e-01,-3.777916e-01,1.661398e+00,1.095892e+00,-2.361248e+01,-3.479579e+00,-4.297579e+00
-1.660758e+00,-1.275841e+00,-7.091405e-01,1.049801e+00,3.583711e-01,-2.340766e+01,-3.080658e+00,-3.704697e+00
-1.967480e+00,-7.808053e-01,-1.168715e+00,1.153805e+00,4.975582e-02,-2.320085e+01,-3.683849e+00,-4.116719e+00
-9.438939e-01,-1.127256e+00,-1.837845e-01,1.510520e+00,1.310770e+00,-2.378122e+01,-3.051529e+00,-3.584654e+00
-4.755268e-01,-5.440026e-01,-8.615208e-01,1.475799e+00,1.631271e+00,-2.374725e+01,-3.406926e+00,-3.518377e+00
-1.498838e+00,-8.923755e-01,-5.303600e-01,1.859915e+00,8.853860e-01,-2.329631e+01,-2.774605e+00,-3.988277e+00
-1.364646e+00,-5.544275e-01,-9.125081e-01,1.590563e+00,1.810573e+00,-2.346651e+01,-3.598418e+00,-4.093701e+00
-3.567923e-01,-1.213379e+00,-5.810008e-01,1.198266e+00,5.496206e-01,-2.351556e+01,-2.949496e+00,-3.623892e+00
-8.253428e-01,-3.176211e-01,-1.301012e+00,1.788042e+00,3.853690e-01,-2.398160e+01,-3.384024e+00,-3.479140e+00
-1.833105e+00,-9.784944e-01,-3.157344e-01,1.423153e+00,1.131193e+00,-2.306197e+01,-2.735101e+00,-4.011295e+00
-1.546109e+00,-4.814802e-01,-4.084704e-01,1.280086e+00,1.463244e+00,-2.333172e+01,-3.279668e+00,-3.310150e+00
-5.537419e-01,-8.298523e-01,-7.394723e-01,1.884233e+00,2.095558e-01,-2.362690e+01,-2.897348e+00,-3.903063e+00
-2.290441e-02,-7.182665e-01,-1.432042e-01,1.098168e+00,8.581709e-01,-2.384689e+01,-3.565016e+00,-4.196070e+00
-1.014936e+00,-1.064719e+00,-1.127976e+00,1.737536e+00,1.595753e+00,-2.317326e+01,-3.182696e+00,-3.790932e+00
-1.006884e+00,-4.065050e-01,-4.269397e-01,1.058415e+00,9.977358e-01,-2.357288e+01,-3.374448e+00,-3.657798e+00
-3.047078e-02,-9.975856e-01,-7.616601e-01,1.668379e+00,1.735745e+00,-2.339940e+01,-2.740174e+00,-4.063211e+00
-5.618282e-01,-6.755656e-01,-1.242708e-01,1.314063e+00,1.321498e+00,-2.311937e+01,-3.597187e+00,-4.035920e+00
-1.538516e+00,-1.264662e+00,-1.106252e+00,1.959119e+00,6.835898e-02,-2.391445e+01,-2.962913e+00,-3.443283e+00
-1.841180e+00,-7.617116e-01,-9.342294e-01,1.868788e+00,2.753449e-01,-2.369213e+01,-3.566257e+00,-3.878864e+00
-8.177540e-01,-1.163306e+00,-5.999367e-01,1.482521e+00,1.020742e+00,-2.327235e+01,-3.169289e+00,-3.346555e+00
-3.487437e-01,-4.926615e-01,-1.278821e+00,1.503829e+00,1.919360e+00,-2.323842e+01,-3.289227e+00,-3.756474e+00
-1.372201e+00,-8.962428e-01,-2.972676e-01,1.144841e+00,6.578581e-01,-2.378757e+01,-2.892259e+00,-4.226131e+00
-1.490756e+00,-6.130893e-01,-1.146832e+00,1.430058e+00,1.520515e+00,-2.395767e+01,-3.466147e+00,-3.839366e+00
-4.831220e-01,-1.202184e+00,-1.650100e-01,1.796732e+00,7.751791e-01,-2.300682e+01,-3.081874e+00,-3.369802e+00
-9.519495e-01,-3.440430e-01,-8.835499e-01,1.189607e+00,1.578106e-01,-2.347289e+01,-3.251584e+00,-3.733228e+00
