$k_{\rm{s}}$,$k_{\rm{c}}$,$h_{\rm{b}}$,$r_{\rm{b}}$,$l_{\rm{c}}$,$A$,$\omega$,$e_{\rm{v}}$
5.315614e-02,3.749271e-01,6.629153e-02,2.146426e+01,5.682096e+01,7.530075e-24,4.587585e-04,3.725948e-04
5.608038e-01,1.454065e-01,6.393140e-01,8.739711e+01,3.222075e+00,1.206666e-24,1.897928e-03,9.471711e-05
1.649999e-01,2.017992e-01,1.342576e-01,1.098791e+01,2.641767e+00,2.649396e-24,2.422672e-04,8.290395e-05
1.562752e-02,7.861077e-02,2.883047e-01,4.851872e+01,1.528881e+01,3.951352e-24,1.002283e-03,2.117051e-04
2.717850e-02,2.458318e-01,9.518577e-01,3.291946e+01,2.947890e+01,5.826645e-24,3.042837e-04,6.202326e-05
2.574816e-01,6.218704e-02,9.867479e-02,1.352843e+01,1.700298e+00,1.645855e-24,6.844244e-04,1.821661e-04
7.582062e-01,4.567471e-01,4.292494e-01,7.162617e+01,6.798216e+00,2.050409e-24,5.084125e-04,4.349607e-04
8.001558e-02,1.150308e-01,1.998420e-01,3.135213e+01,3.859311e+01,5.388930e-24,1.143571e-03,1.283253e-04
8.143559e-02,2.719312e-01,8.463346e-02,1.268088e+01,1.287246e+00,4.144648e-24,6.070476e-04,9.130900e-05
8.593215e-01,6.044625e-02,8.020685e-01,5.600019e+01,2.352834e+01,2.606672e-24,1.460716e-03,3.576517e-04
2.530788e-01,4.680565e-01,1.547487e-01,1.859412e+01,4.922826e+01,1.177939e-24,3.147838e-04,2.215445e-04
2.397178e-02,1.045176e-01,3.302778e-01,7.573988e+01,8.818900e+00,7.959954e-24,7.574526e-04,8.716647e-05
1.774263e-02,3.325221e-01,5.647173e-01,6.207237e+01,4.411612e+00,5.502283e-24,2.180428e-04,1.734651e-04
1.680150e-01,1.524798e-01,5.956260e-02,2.715976e+01,7.929787e+01,1.928435e-24,9.737357e-04,5.879988e-05
4.944064e-01,1.931973e-01,2.325407e-01,3.799548e+01,1.075907e+01,1.563617e-24,3.573588e-04,1.335460e-04
5.215498e-02,8.818814e-02,1.089077e-01,1.561280e+01,1.964336e+00,5.889840e-24,1.595893e-03,4.547287e-04
3.829670e-02,4.053416e-01,3.007083e-01,3.010864e+01,2.507895e+01,9.438244e-24,2.393608e-04,1.833186e-04
3.760839e-01,9.051332e-02,1.409456e-01,7.458254e+01,1.395424e+00,1.124254e-24,1.024230e-03,5.384126e-05
1.278952e-01,2.355038e-01,6.055610e-01,1.383621e+01,6.215026e+00,2.882636e-24,4.529842e-04,1.458452e-04
1.301903e-02,5.234878e-02,6.392159e-02,3.218669e+01,3.403618e+01,3.194860e-24,1.938330e-03,4.302865e-04
1.841265e-02,1.672872e-01,2.096920e-01,4.617588e+01,7.444273e+01,7.110449e-24,4.788930e-04,1.111149e-04
1.873814e-01,7.636115e-02,4.479003e-01,1.154528e+01,4.072222e+00,1.519444e-24,1.202642e-03,2.824716e-04
6.366948e-01,2.879374e-01,9.509944e-02,9.018976e+01,2.789063e+00,2.171306e-24,2.867472e-04,2.805088e-04
6.250647e-02,1.320349e-01,9.019734e-01,2.079922e+01,1.557111e+01,4.318371e-24,7.201070e-04,7.162932e-05
7.174029e-02,3.088695e-01,1.305156e-01,3.990638e+01,7.721237e+00,1.382293e-24,1.391224e-03,2.487547e-04
7.306620e-01,1.219623e-01,2.700759e-01,1.718533e+01,4.218915e+01,6.941482e-24,5.564740e-04,7.306140e-05
2.148254e-01,1.802655e-01,7.066578e-02,6.005681e+01,2.018706e+01,4.862976e-24,8.337573e-04,1.074803e-04
2.110607e-02,7.149681e-02,6.586355e-01,2.428156e+01,1.125742e+00,2.273459e-24,3.334935e-04,3.170935e-04
1.129420e-02,2.197842e-01,4.022835e-01,1.932658e+01,2.250103e+00,1.004294e-24,8.846709e-04,1.509502e-04
1.109296e-01,5.660720e-02,1.941701e-01,8.405389e+01,1.253370e+01,9.052563e-24,2.058147e-04,3.837330e-04
3.266069e-01,3.765921e-01,9.810511e-01,1.238989e+01,9.227539e+01,3.534505e-24,1.675571e-03,2.064840e-04
3.325556e-02,9.656527e-02,1.051305e-01,4.968859e+01,5.058993e+00,2.963509e-24,3.898141e-04,5.272770e-05
4.509074e-02,2.081489e-01,7.234017e-01,9.406172e+01,3.962512e+01,1.851712e-24,1.116368e-03,1.195259e-04
4.273874e-01,8.255605e-02,7.758614e-02,2.305582e+01,7.114666e+00,4.909657e-24,2.511040e-04,4.681679e-04
1.450979e-01,3.566586e-01,3.577165e-01,4.516903e+01,1.599182e+00,6.061892e-24,1.831137e-03,1.692443e-04
1.532011e-02,1.408322e-01,1.728054e-01,1.020910e+01,2.916479e+01,1.727902e-24,4.118765e-04,6.659022e-05
2.785678e-02,4.349046e-01,5.460159e-02,1.454778e+01,1.333616e+01,2.547592e-24,1.273026e-03,2.273213e-04
2.940371e-01,1.115177e-01,5.093421e-01,3.531081e+01,2.440372e+00,3.766301e-24,5.266639e-04,7.705711e-05
9.996538e-01,2.538256e-01,1.216125e-01,2.922863e+01,3.559047e+00,8.343819e-24,6.607059e-04,1.019071e-04
9.472608e-02,6.537458e-02,2.518658e-01,6.660565e+01,6.383060e+01,1.325003e-24,2.733407e-04,3.469912e-04
9.317284e-02,2.531500e-01,8.058094e-01,1.558412e+01,1.151175e+01,4.885960e-24,9.331312e-04,1.998365e-04
9.837115e-01,6.491250e-02,8.399447e-02,3.810739e+01,1.991328e+00,1.856425e-24,2.255480e-04,5.102614e-05
2.895500e-01,4.357585e-01,3.328513e-01,2.732419e+01,4.312979e+00,1.722789e-24,1.528747e-03,1.545859e-04
2.744228e-02,1.122328e-01,1.540021e-01,6.162869e+01,7.614318e+01,6.093866e-24,3.695148e-04,3.929511e-04
1.522276e-02,3.575937e-01,5.915471e-02,7.621994e+01,5.171652e+01,3.780277e-24,1.418962e-03,1.051907e-04
1.442316e-01,1.418290e-01,5.669502e-01,1.845601e+01,9.099521e+00,2.532554e-24,6.308366e-04,3.103684e-04
4.241814e-01,2.077504e-01,1.084590e-01,5.591310e+01,1.281631e+00,1.333435e-24,7.355715e-04,2.564477e-04
4.477294e-02,8.203355e-02,2.341870e-01,1.271464e+01,2.219490e+01,8.309477e-24,3.270175e-04,7.532421e-05
3.285771e-02,3.773709e-01,1.402657e-01,2.086094e+01,2.878621e+00,6.970180e-24,1.162792e-03,9.601915e-05
3.228470e-01,9.719482e-02,3.030513e-01,9.002608e+01,1.636276e+01,1.373555e-24,4.998041e-04,3.269746e-04
1.097292e-01,2.192384e-01,6.343897e-02,1.146290e+01,7.020404e+01,2.286963e-24,6.961209e-04,2.434234e-04
1.117630e-02,5.621676e-02,6.083855e-01,4.645606e+01,4.053317e+00,4.845003e-24,2.992143e-04,8.251900e-05
2.106648e-02,1.798886e-01,4.510712e-01,3.194803e+01,6.298656e+00,9.005072e-24,9.860179e-04,1.584132e-04
2.145054e-01,7.103192e-02,2.088280e-01,1.392409e+01,3.640703e+01,1.007275e-24,2.465071e-04,6.232374e-05
7.284496e-01,3.096476e-01,9.055398e-01,7.478274e+01,2.408800e+01,2.955987e-24,1.865562e-03,1.265637e-04
7.155574e-02,1.228121e-01,9.444817e-02,3.006248e+01,1.364609e+00,3.551650e-24,4.663956e-04,4.957034e-04
6.158504e-02,2.873943e-01,2.713406e-01,4.998947e+01,8.702132e+01,1.131122e-24,2.147423e-04,1.304419e-04
6.268904e-01,1.311863e-01,1.295278e-01,1.230132e+01,5.035508e+00,9.402270e-24,8.550907e-04,4.441862e-04
1.844190e-01,1.677209e-01,6.637798e-01,8.389959e+01,2.322355e+00,3.207540e-24,4.068820e-04,1.791850e-04
1.810819e-02,7.690920e-02,7.032354e-02,1.938348e+01,1.317092e+01,2.864732e-24,1.620179e-03,6.074360e-05
1.292909e-02,2.359419e-01,1.928462e-01,2.424377e+01,1.938940e+01,1.515311e-24,5.729344e-04,2.149589e-04
1.269179e-01,5.268620e-02,4.038619e-01,6.021676e+01,1.100882e+00,7.145613e-24,1.338914e-03,8.457165e-05
3.738912e-01,4.043043e-01,1.047005e-01,1.729424e+01,7.825136e+00,4.296517e-24,3.434652e-04,9.327031e-05
3.804801e-02,8.987058e-02,9.879670e-01,3.961000e+01,4.512790e+01,2.177536e-24,8.026580e-04,3.652987e-04
5.161778e-02,1.936640e-01,7.721041e-02,6.613036e+01,3.479476e+00,2.599216e-24,5.446507e-04,2.618800e-04
4.889874e-01,8.880560e-02,7.290518e-01,2.940601e+01,6.129123e+01,4.165730e-24,1.219583e-03,6.686942e-05
1.661041e-01,3.318609e-01,1.714975e-01,3.541555e+01,1.426912e+01,7.920784e-24,2.827269e-04,1.179616e-04
1.752790e-02,1.514833e-01,3.593917e-01,1.452139e+01,2.473906e+00,1.181153e-24,6.330823e-04,2.998481e-04
2.391347e-02,4.669076e-01,5.129325e-01,1.023652e+01,1.592206e+00,1.940490e-24,2.608790e-04,1.376966e-04
2.522770e-01,1.037865e-01,5.437824e-02,4.509972e+01,2.751191e+01,5.480541e-24,1.084147e-03,4.062707e-04
8.581617e-01,2.724857e-01,2.528541e-01,2.288489e+01,4.162798e+01,5.912387e-24,4.280133e-04,1.959076e-04
8.127141e-02,6.084633e-02,1.207833e-01,9.465904e+01,7.341059e+00,1.554125e-24,1.778716e-03,5.754323e-05
7.980870e-02,4.538415e-01,6.154905e-02,4.087627e+01,2.198460e+01,1.200681e-24,3.834324e-04,7.013977e-05
7.559006e-01,1.148062e-01,5.710070e-01,1.675868e+01,1.204140e+00,7.550318e-24,1.704647e-03,2.759451e-04
2.570968e-01,2.475799e-01,1.496595e-01,5.730987e+01,9.534458e+00,3.940205e-24,2.022740e-04,2.884299e-04
2.712739e-02,6.235238e-02,3.118859e-01,2.547398e+01,5.304340e+01,2.662979e-24,8.992607e-04,1.129684e-04
1.546459e-02,2.030866e-01,8.495360e-01,1.982488e+01,8.544655e+01,1.652192e-24,3.391420e-04,4.218201e-04
1.632165e-01,7.876218e-02,9.168262e-02,8.203357e+01,4.769746e+00,5.791399e-24,8.197441e-04,1.436414e-04
5.543501e-01,3.722893e-01,4.640191e-01,1.181367e+01,1.837585e+00,5.422499e-24,5.660613e-04,5.491422e-05
5.252043e-02,1.450249e-01,2.229308e-01,5.205377e+01,1.005352e+01,2.042262e-24,1.368233e-03,1.861574e-04
4.015376e-02,2.143767e-01,3.424333e-01,9.680949e+01,1.509022e+00,2.834406e-24,2.687169e-04,4.617055e-04
4.086568e-01,5.399016e-02,1.643779e-01,2.237630e+01,2.702925e+01,3.375780e-24,6.718003e-04,1.362265e-04
1.203710e-01,3.929893e-01,7.560162e-01,4.330959e+01,3.179301e+01,9.995170e-24,5.178981e-04,5.790324e-05
1.181825e-02,9.941299e-02,8.152108e-02,1.065942e+01,5.811951e+00,1.107932e-24,1.294760e-03,1.700758e-04
1.982730e-02,3.224063e-01,1.157424e-01,1.498588e+01,3.807978e+00,2.059530e-24,4.190925e-04,8.860807e-05
1.947194e-01,1.255930e-01,2.410003e-01,3.431701e+01,6.953394e+01,4.401664e-24,1.801387e-03,2.262494e-04
5.727435e-01,1.758808e-01,5.740099e-02,2.798696e+01,1.678139e+01,7.263912e-24,2.552890e-04,3.517836e-04
5.830723e-02,6.821135e-02,5.320747e-01,6.948236e+01,3.016002e+00,1.444469e-24,1.097310e-03,8.942276e-05
6.782174e-02,1.624391e-01,1.785581e-01,1.323973e+01,4.561084e+01,4.602278e-24,1.562275e-03,3.402533e-04
6.662844e-01,7.315914e-02,3.790343e-01,5.369665e+01,8.319351e+00,2.312107e-24,3.650948e-04,1.003901e-04
2.262339e-01,3.018288e-01,7.331301e-02,1.804542e+01,1.051845e+00,1.402634e-24,9.529607e-04,7.857203e-05
2.303988e-02,1.353187e-01,6.991672e-01,7.795501e+01,1.888313e+01,6.554603e-24,2.227016e-04,2.307888e-04
1.020450e-02,4.250135e-01,2.667653e-01,6.475570e+01,1.172369e+01,3.467561e-24,7.735406e-04,6.522494e-05
1.039546e-01,9.278957e-02,1.257245e-01,2.600512e+01,2.102321e+00,3.124293e-24,3.080188e-04,1.665463e-04
3.532730e-01,2.287445e-01,4.920758e-01,3.692750e+01,5.450676e+00,1.056403e-24,1.492995e-03,4.779005e-04
3.471487e-02,5.016834e-02,5.162037e-02,1.608245e+01,9.975556e+01,8.861159e-24,5.945006e-04,1.214792e-04
4.560589e-02,3.485650e-01,6.367970e-01,3.158617e+01,6.645990e+00,6.390891e-24,7.045489e-04,5.358186e-05
4.814273e-01,1.562718e-01,6.674854e-02,7.117387e+01,3.705646e+01,1.695205e-24,2.927925e-04,2.108061e-04
1.415661e-01,1.875979e-01,2.862785e-01,1.349226e+01,3.154006e+01,1.812592e-24,1.177656e-03,3.775629e-04
1.341537e-02,8.449042e-02,1.348129e-01,3.297020e+01,1.723602e+00,5.164494e-24,4.894036e-04,1.478761e-04
3.109518e-02,2.641271e-01,9.942561e-02,4.837545e+01,2.630335e+00,8.485808e-24,1.980628e-03,3.218851e-04
2.947584e-01,5.792837e-02,9.474372e-01,1.100792e+01,1.442284e+01,1.253993e-24,4.435030e-04,1.096087e-04
8.674862e-01,4.907713e-01,2.008111e-01,8.802485e+01,5.969509e+01,2.405646e-24,1.046282e-03,7.196370e-05
9.159816e-02,1.071462e-01,4.259301e-01,2.133469e+01,3.324719e+00,3.821789e-24,2.342840e-04,2.439586e-04
8.831808e-02,3.636105e-01,2.049821e-01,7.081924e+01,1.183204e+00,9.218926e-24,3.508957e-04,2.279518e-04
8.996925e-01,1.442251e-01,4.372390e-01,3.058808e+01,2.081884e+01,1.021673e-24,7.910444e-04,7.760608e-05
3.054022e-01,1.970373e-01,9.284414e-02,3.373665e+01,5.601768e+01,3.018540e-24,5.865211e-04,1.025575e-04
3.001131e-02,7.779796e-02,8.816345e-01,1.368411e+01,9.701145e+00,3.595336e-24,1.322228e-03,3.475988e-04
1.390407e-02,2.489639e-01,3.076455e-01,1.086724e+01,4.682197e+00,6.819990e-24,3.976819e-04,1.186445e-04
1.365920e-01,6.383441e-02,1.443694e-01,4.732331e+01,8.099512e+01,1.356479e-24,1.641555e-03,4.667480e-04
4.643142e-01,4.594464e-01,6.203267e-01,2.200322e+01,1.060380e+01,2.233286e-24,2.100796e-04,1.689981e-04
4.728702e-02,1.183423e-01,6.539035e-02,8.837778e+01,1.872073e+00,4.772683e-24,8.671685e-04,6.618506e-05
3.596892e-02,1.706124e-01,5.519830e-01,5.295131e+01,2.562652e+01,3.699862e-24,4.336281e-04,1.500530e-04
3.409516e-01,6.736428e-02,5.815010e-02,1.293710e+01,1.481219e+00,2.500367e-24,1.738367e-03,3.831207e-04
1.002308e-01,3.148568e-01,2.270057e-01,8.048746e+01,5.920611e+00,1.301772e-24,2.645043e-04,2.058869e-04
1.058359e-02,1.248874e-01,1.064615e-01,1.813832e+01,3.354026e+01,8.187745e-24,1.060369e-03,5.233144e-05
2.222138e-02,3.978853e-01,8.657818e-02,2.590488e+01,6.584217e+01,5.000586e-24,2.786913e-04,2.492256e-04
2.345703e-01,1.024856e-01,8.216251e-01,6.277948e+01,3.742556e+00,1.883490e-24,6.469065e-04,7.351728e-05
6.905412e-01,2.156124e-01,1.585077e-01,1.643768e+01,3.069375e+00,1.759740e-24,5.378983e-04,1.082614e-04
6.543958e-02,5.528329e-02,3.378974e-01,3.741084e+01,1.772111e+01,6.167088e-24,1.248585e-03,3.179280e-04
5.625015e-02,2.320994e-01,5.337524e-02,2.248811e+01,8.474741e+00,1.964910e-24,7.458523e-04,1.105810e-04
5.936864e-01,5.182436e-02,4.972175e-01,9.996909e+01,4.811831e+01,5.601239e-24,3.198704e-04,2.823347e-04
2.018670e-01,4.264135e-01,1.187286e-01,1.041732e+01,1.790285e+01,6.001957e-24,1.437488e-03,2.793794e-04
1.912501e-02,9.479188e-02,2.461861e-01,4.270193e+01,1.032483e+00,1.591479e-24,6.164890e-04,7.101277e-05
1.225540e-02,2.921505e-01,7.400913e-01,3.476101e+01,2.139487e+00,2.562578e-24,1.509913e-03,1.834567e-04
1.160779e-01,1.333663e-01,7.947070e-02,1.531923e+01,1.238041e+01,4.069101e-24,3.783320e-04,5.411759e-05
3.943607e-01,1.590260e-01,3.664394e-01,6.737200e+01,9.445756e+01,7.824515e-24,9.197556e-04,1.470734e-04
4.160996e-02,7.291705e-02,1.767758e-01,2.787501e+01,5.357127e+00,1.156677e-24,2.304590e-04,4.318989e-04
5.444756e-02,4.924407e-01,3.932114e-01,1.699475e+01,3.913499e+01,1.493532e-24,1.909652e-03,1.741394e-04
5.347267e-01,1.094697e-01,1.895657e-01,4.183216e+01,6.762061e+00,6.981824e-24,4.605468e-04,5.928677e-05
1.574603e-01,2.680473e-01,9.576985e-01,2.467230e+01,1.693664e+00,4.245490e-24,1.007412e-03,1.342501e-04
1.602971e-02,5.985122e-02,1.027692e-01,5.701699e+01,2.986709e+01,2.131814e-24,2.429554e-04,4.550076e-04
2.617782e-02,1.836243e-01,1.335144e-01,8.235155e+01,1.521254e+01,1.145679e-24,6.809520e-04,9.053569e-05
2.664241e-01,8.419582e-02,2.766615e-01,2.044872e+01,2.679655e+00,9.606636e-24,3.034165e-04,3.561620e-04
7.838777e-01,3.373520e-01,7.238218e-02,5.092829e+01,3.263752e+00,3.255218e-24,1.136570e-03,2.214680e-04
7.696123e-02,1.540011e-01,6.738313e-01,1.166112e+01,5.658421e+01,2.934414e-24,5.064295e-04,8.673556e-05
8.429052e-02,2.070388e-01,2.367328e-01,2.850855e+01,1.954953e+00,2.109621e-24,1.471496e-03,6.149967e-05
8.274203e-01,8.028959e-02,1.121122e-01,6.587553e+01,1.091263e+01,4.467102e-24,6.074047e-04,1.814151e-04
2.434783e-01,3.523761e-01,5.234198e-01,1.471144e+01,8.031811e+01,7.421782e-24,7.638470e-04,4.347996e-04
2.477733e-02,1.372772e-01,5.584493e-02,3.619785e+01,4.394167e+00,1.463062e-24,3.153011e-04,1.276852e-04
1.691227e-02,4.451724e-01,1.669934e-01,4.406892e+01,8.942077e+00,2.774886e-24,9.656013e-04,3.740272e-04
1.721514e-01,1.126216e-01,3.521909e-01,1.009442e+01,4.897667e+01,3.335696e-24,2.176813e-04,9.549878e-05
5.070054e-01,2.615735e-01,8.318216e-02,9.514644e+01,2.344143e+01,9.766044e-24,1.584230e-03,8.334481e-05
4.978399e-02,6.587194e-02,7.786996e-01,2.362831e+01,1.304103e+00,1.092010e-24,3.571425e-04,2.118403e-04
3.672180e-02,3.051610e-01,8.919729e-02,1.203379e+01,1.549261e+01,1.617951e-24,1.022477e-03,2.954983e-04
3.873926e-01,1.188835e-01,8.357167e-01,4.935058e+01,2.829011e+00,5.721023e-24,2.373407e-04,1.162502e-04
1.316298e-01,1.793042e-01,2.159384e-01,1.946122e+01,4.124676e+00,5.296706e-24,1.937324e-03,6.846721e-05
1.246610e-02,6.953394e-02,4.558027e-01,8.652852e+01,7.413122e+01,2.013479e-24,4.496979e-04,2.681371e-04
1.877569e-02,2.264933e-01,5.881391e-01,5.831389e+01,3.451467e+01,1.229538e-24,1.203287e-03,5.632721e-05
1.778634e-01,5.703775e-02,6.280321e-02,2.412300e+01,6.182295e+00,7.664719e-24,4.823841e-04,1.917674e-04
6.048643e-01,3.854839e-01,3.207732e-01,4.017318e+01,1.390003e+00,4.026972e-24,7.213545e-04,4.113275e-04
6.382856e-02,9.752093e-02,1.520407e-01,1.769629e+01,2.541052e+01,2.696498e-24,2.891828e-04,1.394103e-04
7.417059e-02,4.167743e-01,9.306445e-01,9.285908e+01,5.124247e+00,8.587790e-24,5.536508e-04,4.014344e-04
7.027589e-01,9.099745e-02,9.630876e-02,2.094178e+01,9.188765e+01,1.280887e-24,1.387259e-03,1.579233e-04
2.069122e-01,2.416077e-01,4.189946e-01,4.585621e+01,1.247073e+01,2.440724e-24,3.314520e-04,5.039885e-05
2.183948e-02,5.298573e-02,1.953707e-01,1.121505e+01,2.282291e+00,3.911441e-24,8.305051e-04,1.973799e-04
1.077755e-02,1.656513e-01,6.780869e-02,1.424969e+01,1.121388e+00,6.297279e-24,2.070860e-04,7.643301e-05
1.137905e-01,7.460081e-02,6.549611e-01,3.239812e+01,2.045360e+01,1.654948e-24,8.881195e-04,2.602230e-04
3.345594e-01,2.857573e-01,1.375559e-01,2.990881e+01,4.278300e+01,1.789560e-24,3.918087e-04,3.031256e-04
3.170752e-02,1.281222e-01,2.948764e-01,7.242938e+01,7.680438e+00,5.054623e-24,1.680331e-03,1.027360e-04
4.318709e-02,2.789796e-01,1.223184e-01,3.895502e+01,6.465071e+01,3.415809e-24,2.521053e-04,8.059332e-05
4.397519e-01,6.118159e-02,2.624214e-01,1.578578e+01,3.545035e+00,3.050957e-24,1.123322e-03,2.377430e-04
1.495055e-01,4.812591e-01,5.000212e-02,6.138211e+01,2.428673e+00,1.043273e-24,4.130252e-04,3.317878e-04
1.468570e-02,1.050765e-01,4.833543e-01,2.649432e+01,1.352674e+01,8.670205e-24,1.840343e-03,9.743267e-05
2.843748e-02,3.300045e-01,3.904178e-01,1.905837e+01,2.905654e+01,4.658897e-24,5.252084e-04,4.896094e-04
2.794204e-01,1.479612e-01,1.821913e-01,7.660069e+01,1.620152e+00,2.361030e-24,1.266636e-03,1.250078e-04
9.486272e-01,1.913082e-01,7.191108e-01,1.253625e+01,7.213913e+00,1.422687e-24,2.722599e-04,6.366922e-05
9.661927e-02,8.615514e-02,7.447737e-02,5.464312e+01,3.942330e+01,6.710247e-24,6.566045e-04,1.618332e-04
9.842744e-02,3.921886e-01,3.741625e-01,1.143970e+01,9.948001e+00,2.673767e-24,4.222330e-04,2.198883e-04
9.322432e-01,1.005575e-01,1.731171e-01,4.659928e+01,5.441830e+01,3.986586e-24,1.818974e-03,8.645482e-05
2.742659e-01,2.110738e-01,7.511544e-01,2.060930e+01,2.096514e+01,7.596870e-24,2.528208e-04,9.206181e-05
2.893901e-02,5.436738e-02,7.829755e-02,9.101628e+01,1.170466e+00,1.217715e-24,1.089148e-03,3.603439e-04
1.441517e-02,1.730965e-01,1.163511e-01,7.392437e+01,1.885145e+00,2.031736e-24,2.714834e-04,1.321710e-04
1.521409e-01,6.865839e-02,2.512253e-01,3.037531e+01,1.048919e+01,5.341367e-24,6.771913e-04,4.502404e-04
4.479777e-01,3.216167e-01,5.262337e-02,3.190281e+01,8.305394e+01,5.775358e-24,5.137751e-04,1.751966e-04
4.244231e-02,1.269864e-01,5.043505e-01,1.395857e+01,4.548395e+00,1.630913e-24,1.281567e-03,5.941134e-05
3.230309e-02,2.437309e-01,7.131289e-02,2.691891e+01,3.315239e+01,1.102377e-24,3.418639e-04,1.447550e-04
3.287593e-01,6.277928e-02,6.838959e-01,6.262267e+01,5.959078e+00,9.844236e-24,8.281825e-04,4.267739e-04
1.116993e-01,4.528527e-01,1.307525e-01,1.547414e+01,1.438171e+00,3.365957e-24,5.602937e-04,1.848299e-04
1.096684e-02,1.161118e-01,2.824957e-01,3.833252e+01,2.625739e+01,2.798295e-24,1.357340e-03,5.424652e-05
2.143869e-02,3.714292e-01,9.714253e-01,5.548957e+01,1.720685e+01,1.450117e-24,3.871754e-04,2.776208e-04
2.105443e-01,1.466547e-01,1.013205e-01,1.279636e+01,3.145075e+00,7.350449e-24,1.717423e-03,7.092236e-05
7.159527e-01,1.998995e-01,4.012651e-01,7.504890e+01,3.699374e+00,4.429426e-24,2.007692e-04,1.122240e-04
7.288664e-02,7.928959e-02,1.857716e-01,1.876371e+01,6.627170e+01,2.088455e-24,8.905673e-04,2.854089e-04
6.265334e-02,1.871902e-01,6.187590e-01,3.564319e+01,1.002468e+00,6.536447e-24,1.995963e-03,1.066764e-04
6.155091e-01,8.545224e-02,6.555377e-02,1.441139e+01,1.834407e+01,1.384570e-24,4.479425e-04,3.145034e-04
1.811852e-01,3.431450e-01,3.050197e-01,6.723288e+01,4.756062e+01,2.300190e-24,1.035913e-03,2.508045e-04
1.845213e-02,1.573395e-01,1.456039e-01,2.895423e+01,8.529876e+00,4.533418e-24,2.324839e-04,7.361104e-05
1.269880e-02,4.830764e-01,9.313998e-02,2.325400e+01,5.295271e+00,8.915794e-24,7.120266e-04,2.043571e-04
1.293649e-01,1.078640e-01,8.788844e-01,9.325498e+01,9.507625e+01,1.071390e-24,2.952357e-04,5.220704e-05
3.802699e-01,2.635137e-01,2.068767e-01,1.029699e+01,1.202081e+01,3.136950e-24,1.167910e-03,1.524563e-04
3.736772e-02,5.857906e-02,4.332494e-01,4.478145e+01,2.192273e+00,3.508378e-24,4.842639e-04,3.877217e-04
4.887076e-02,2.971770e-01,1.598650e-01,8.477263e+01,3.007724e+01,5.197067e-24,7.799947e-04,1.679784e-04
5.158927e-01,1.362625e-01,3.350169e-01,1.916100e+01,1.675386e+00,1.838049e-24,3.112883e-04,6.604632e-05
1.753793e-01,1.621087e-01,8.679347e-02,5.011328e+01,6.934310e+00,1.701833e-24,1.477313e-03,1.205108e-04
1.661959e-02,7.400244e-02,8.195402e-01,1.228390e+01,3.801731e+01,6.467027e-24,5.895814e-04,4.716897e-04
2.524169e-02,2.281810e-01,2.249368e-01,1.734755e+01,5.802302e+01,3.810668e-24,1.577915e-03,1.008574e-04
2.392710e-01,5.072480e-02,1.074468e-01,3.952983e+01,3.170401e+00,2.374997e-24,3.679212e-04,3.435650e-04
8.122637e-01,4.182904e-01,5.502551e-01,2.451045e+01,2.698438e+00,1.247706e-24,9.456401e-04,2.295893e-04
8.576729e-02,9.339820e-02,5.833471e-02,5.949035e+01,1.504798e+01,8.357668e-24,2.204942e-04,7.785804e-05
7.563313e-02,2.216708e-01,1.395156e-01,4.339388e+01,4.504992e+00,6.117666e-24,9.778582e-04,6.375043e-05
7.985295e-01,5.607907e-02,2.907443e-01,1.062599e+01,7.802699e+01,1.743305e-24,2.439184e-04,1.628585e-04
2.711194e-01,3.798441e-01,6.919155e-02,9.798520e+01,1.098980e+01,1.868142e-24,1.885362e-03,4.843355e-04
2.569543e-02,9.565617e-02,6.419077e-01,2.213108e+01,1.933381e+00,4.954602e-24,4.702874e-04,1.231777e-04
1.631264e-02,3.118111e-01,4.127644e-01,2.830979e+01,1.313382e+00,8.267848e-24,1.151268e-03,3.357724e-04
1.545574e-01,1.209200e-01,1.983083e-01,6.876260e+01,2.318378e+01,1.313305e-24,4.959642e-04,9.899319e-05
5.254944e-01,1.819596e-01,9.113052e-01,1.500625e+01,5.021323e+01,2.525173e-24,7.015104e-04,8.040172e-05
5.546673e-02,7.088720e-02,9.834921e-02,3.422958e+01,8.687228e+00,3.732098e-24,3.022094e-04,2.359765e-04
4.088906e-02,4.386764e-01,7.047706e-01,5.816932e+01,7.329004e+01,4.820054e-24,1.408062e-03,3.063349e-04
4.017594e-01,1.104715e-01,7.599540e-02,2.506769e+01,4.151366e+00,2.252755e-24,6.245839e-04,1.043520e-04
1.181150e-01,2.559950e-01,3.849514e-01,4.116369e+01,2.746673e+00,1.369744e-24,7.429352e-04,7.627280e-05
1.203046e-02,6.476254e-02,1.847890e-01,1.665925e+01,1.587833e+01,6.880380e-24,3.295490e-04,2.586528e-04
1.946115e-02,2.101128e-01,5.106096e-02,1.190307e+01,2.466987e+01,3.566022e-24,9.233306e-04,5.056248e-05
1.981601e-01,8.185482e-02,4.733040e-01,5.171719e+01,1.424547e+00,2.990768e-24,2.236817e-04,1.987978e-04
5.833955e-01,3.600420e-01,1.241589e-01,2.013256e+01,6.111982e+00,1.013489e-24,1.541501e-03,3.967758e-04
5.730699e-02,1.396241e-01,2.585226e-01,8.068326e+01,3.473709e+01,9.132864e-24,3.734369e-04,1.553055e-04
6.659032e-02,3.355886e-01,8.241613e-02,1.340501e+01,2.215884e+00,2.856384e-24,2.588022e-04,4.161571e-04
